IBU,alcohol,country,detail,image,importer,name_en,name_ko,producers_en,producers_ko,style_en,style_ko
29,7.1도,미국,"벨기에와 오레곤 양조 전통을 넘나들며 만든 세종 맥주이다. 플로럴, 시트러스 계열의 향과 그레인 오브 파라다이스(Grains of Paradise) 향신료에서 나는 후추 향이 느껴지며 허니 몰트, 윌라멧 밸리에서 재배한 드라이 홉이 균형감과 라운디한 맛을 더한다. 베이스 캠프의 창의성과 노력이 집약된 독특한 개성의 맥주이다.  
병 650㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500048.jpg?846015,신세계 엘앤비,Base Camp Pilgrimage Saison,베이스 캠프 필그리메이지 세종,Base Camp Brewing Company,베이스 캠프 브루잉 컴퍼니,Saison,세종
66,7.7도,미국,"초콜릿, 커피, 무화과, 스모키한 아로마를 시작으로 진하고 몰티한 맛을 느끼게 해주며 입 안에서 초콜릿, 캐러멜, 과일의 맛이 어우러진다. 진한 향과 풍미가 알코올과 균형을 이루고 있으며 전체적으로 부드럽고 잘 정제된 캐릭터를 가진 스타우트 맥주이다. 구운 머시멜로우와 잘 어울리는 캐릭터를 지녀 스모어 (구운 머시멜로우를 초콜릿과 함께 크래커 사이에 끼워 먹는 캠핑용 간식의 일종) 스타우트로 이름 지었다.  
병 650㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500049.jpg?872495,신세계 엘앤비,Base Camp S’More Stout,베이스 캠프 스모어 스타우트 ,Base Camp Brewing Company,베이스 캠프 브루잉 컴퍼니,Stout,스타우트
60,6.7도,미국,"진하고 선 굵은 호프의 맛과 향, 몰티한 맥아와 오트밀의 벨벳처럼 부드러운 질감을 가진 IPA 맥주이다. 오레곤에서 재배한 여섯 가지 다른 홉을 사용해 맛과 향이 복합적이며, 시트러스, 소나무, 열대과일의 향이 가미되어 어느 계절이나 즐겁게 마실 수 있는 스타일이다.  
캔 355㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500050.jpg?900438,신세계 엘앤비,Base Camp Ultra Gnar Gnar IPA,베이스 캠프 울트라 나르 나르 아이피에이 ,Base Camp Brewing Company,베이스 캠프 브루잉 컴퍼니,India Pale Ale(IPA),인디아 페일 에일
20,5도,미국,"불투명한 밝은 색을 띠고 있으며 입 안에서 실크처럼 부드러운 감촉을 가진 벨지안 위트 맥주이다. 밀과 오트밀의 부드러움과 윌라멧 밸리에서 재배한 메리디안 홉에서 배어나는 경쾌한 시트러스 향, 미모사 같은 신선한 캐릭터가 나타나며 끝 맛에서 오렌지 과일의 맛과 샴페인 향을 느낄 수 있다.  
캔 355㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500051.jpg?929615,신세계 엘앤비,Base Camp Lost Meridian Wit,베이스 캠프 로스트 메리디안 위트 ,Base Camp Brewing Company,베이스 캠프 브루잉 컴퍼니,Wheat Beer,위트 비어
-,5도,체코,"1869년 양조장 설립과 동시에 출시되어 오늘날까지 프라하 시민들의 사랑을 한 몸에 받고 있는 맥주이다. 한 모금 마시기도 전에 호프의 향이 올라오며 입안에서 크림처럼 부드러운 거품, 부드러운 몰트 맛이 이어진다. 꽉 찬 맛과 적당히 쌉쌀한 여운, 완벽한 균형감을 가진 맥주이다.  
병 330㎖  4,500 ~ 5,500원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500052.jpg?960942,신세계 엘앤비,Staropramen Prague Lager,스타로프라멘 프라하 라거,Staropramen,스타로프라멘,Lager,라거
18,6도,이탈리아,"AMA 시리즈는 이태리 크래프트 맥주 브루어리 ‘아마르코드’에서 양조전문가와 미식전문가가 모여 이태리 음식과 곁들여 가장 맛있는 맥주를 개발하겠다는 캠페인으로 탄생시킨 크래프트 맥주 브랜드이다. 엄선한 몰트와 홉, 아펜니노 산맥의 깨끗한 물을 사용했으며 병 안에서 2차 발효과정을 거쳐 풍부하면서도 섬세한 거품을 즐길 수 있다. 병입 후 일정 온도가 유지되는 생산실에서 발효 후 즉시 서늘한 곳으로 옮겨 맛과 향을 유지한다. AMA 비온다는 황금색을 띠고 있으며 섬세하면서도 독특한 프루티함을 갖고 있다. 시칠리안 오렌지 허니 블라섬에서 나오는 배 향이나 사과 브랜디 같은 아로마, 밝고 경쾌한 캐릭터의 맥주이며, 해산물 요리, 특히 애피타이저와 앙트레 류의 음식과 잘 맞는다.  
병 355㎖  9,900원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500054.jpg?996150,신세계 엘앤비,Amarcord AMA Bionda,아마르코드 AMA 비온다,Amarcord,아마르코드,Belgian Ale,벨지안 에일
20,7.5도,이탈리아,"AMA 시리즈는 이태리 크래프트 맥주 브루어리 ‘아마르코드’에서 양조전문가와 미식전문가가 모여 이태리 음식과 곁들여 가장 맛있는 맥주를 개발하겠다는 캠페인으로 탄생시킨 크래프트 맥주 브랜드이다. 엄선한 몰트와 홉, 아펜니노 산맥의 깨끗한 물을 사용했으며 병 안에서 2차 발효과정을 거쳐 풍부하면서도 섬세한 거품을 즐길 수 있다. 병입 후 일정 온도가 유지되는 생산실에서 발효 후 즉시 서늘한 곳으로 옮겨 맛과 향을 유지한다. AMA 브루나는 병입 후 2차 발효 과정에서 브라운 캔디 슈가를 넣은 맥주이다. 입 안에서 부드러운 감촉과 복합적인 향을 느낄 수 있으며 몰티한 맛이 주를 이룬다. 향긋한 배 향과 함께 은은한 토피 아로마, 초콜릿, 시나몬 등의 캐릭터나 느껴진다.  
병 355㎖  9,900원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500055.jpg?025293,신세계 엘앤비,Amarcord AMA Bruna,아마르코드 AMA 브루나,Amarcord,아마르코드,Belgian Strong Ale,벨지안 스트롱 에일
28,9도,이탈리아,"AMA 시리즈는 이태리 크래프트 맥주 브루어리 ‘아마르코드’에서 양조전문가와 미식전문가가 모여 이태리 음식과 곁들여 가장 맛있는 맥주를 개발하겠다는 캠페인으로 탄생시킨 크래프트 맥주 브랜드이다. 엄선한 몰트와 홉, 아펜니노 산맥의 깨끗한 물을 사용했으며 병 안에서 2차 발효과정을 거쳐 풍부하면서도 섬세한 거품을 즐길 수 있다. 병입 후 일정 온도가 유지되는 생산실에서 발효 후 즉시 서늘한 곳으로 옮겨 맛과 향을 유지한다. AMA 모라는 말라위 슈거, 사탕수수, 파스쿠치 커피를 원료로 첨가해 만든 맥주이다. 강렬하지만 우아한 이탈리아 에스프레소를 표현해낸 맥주이며, 진한 맛과 함께 은은한 헤이즐넛 향이 느껴진다.  
병 355㎖  9,900원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500056.jpg?052068,신세계 엘앤비,Amarcord AMA Mora,아마르코드 AMA 모라,Amarcord,아마르코드,Imperial Porter,임페리얼 포터
26,9도,이탈리아,"호박색, 약간의 과일 향, 깊이있는 맛의 유니크한 스타일이다. 타바체라는 큰 가슴과 풍만한 몸집을 가졌으며 등장인물 중 가장 강렬한 인상을 주는 캐릭터 중 한명을 표현한 것이다.  
병 500㎖  13,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500057.png?083666,신세계 엘앤비,Amarcord Tabachera Amber Ale,아마르코드 타바체라 앰버 에일,Amarcord,아마르코드,Amber Ale,엠버 에일
25,6.5도,이탈리아,"황금빛 컬러와 진한 몰트 향, 풀 바디 스타일이다. 미도나는 1930년대 당시 전형적인 이탈리아 가정주부의 캐릭터이며, 다른 사람들을 기쁘게 해 주며 행복을 찾는 인물이다.  
병 500㎖  13,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500058.png?111644,신세계 엘앤비,Amarcord Midona Golden Ale,아마르코드 미도나 골든 에일,Amarcord,아마르코드,Golden Ale,골든 에일
22,5.2도,이탈리아,"부드럽고 크리미한 맛, 호프의 개성을 살린 스타일이다. 그라디스카는 영화의 메인 캐릭터 중 하나로 모두가 꿈꾸지만 손에 닿지 않는 존재를 의미한다. 펠리니 감독의 이상형으로도 알려져 있다.  
병 500㎖  13,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500059.png?169694,신세계 엘앤비,Amarcord Gradisca Special Blond,아마르코드 그라디스카 스페셜 블론드,Amarcord,아마르코드,Lager,라거
24,6.5도,이탈리아,"루비 컬러와 약간의 계피향이 나는 맥주이다. 볼피나는 영화 속 등장인물 중 가장 아름다운 외모의 여인. 매력적인 웃음과 고혹적인 태도를 지녔으며 비밀스런 욕망, 유혹, 금기를 의미한다.  
병 500㎖  13,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500060.png?142975,신세계 엘앤비,Amarcord Volpina Red Ale,아마르코드 볼피나 레드 에일,Amarcord,아마르코드,Red Ale,레드 에일
26,5도,일본,"밝은 황금색을 띠고 있으며 풍성한 헤드를 갖고 있다. 체코 Zaaz 홉, 필스너 오리지널 홉을 사용해 향긋한 아로마와 기분 좋은 쓴 맛이 나며, Pisner, Carahell, Caraform 등 세 가지 프리미엄 몰트에서 나는 단맛과 드라이한 피니쉬가 균형을 이루고 있는 100% 올 몰트 맥주다. Footed Pilsner 글라스에 따라 가볍게 마실 수 있는 체코 스타일 필스너 맥주이자 에치고 브루어리를 대표하는 얼굴이다.  
캔 350㎖  7,000 ~ 8,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500061.jpg?227618,신세계 엘앤비,Echigo Pilsner,에치고 필스너 ,Echigo,에치고,Pilsner,필스너
16,5도,일본,"소맥맥아와 대맥맥아로 만든 독일남부전통의 밀맥주, 화이트 비어 스타일이며, 에치고 브루어리 설립 초창기부터 만들어온 제품이다. 직접 재배한 고 품질의 밀 몰트와 효모를 사용해 양조했으며 산뜻한 레몬, 달콤한 바나나 향과 부드러운 맛을 지녔다.  
캔 350㎖  7,000 ~ 8,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500063.jpg?264293,신세계 엘앤비,Echigo White Ale (Weizen),에치고 화이트 에일 (바이젠),Echigo,에치고,Ale,에일
26,5도,일본,"골드 컬러, 향긋한 홉 아로마가 두드러지는 잉글리쉬 스타일 에일 맥주이다. 드라이 비터 홉의 쌉쌀한 맛과 에일 효모, 아로마틱한 홉을 더해 나타나는 프루티한 맛이 조화로운 맛을 선사한다.  
캔 350㎖  7,000 ~ 8,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500062.jpg?201689,신세계 엘앤비,Echigo Beer Blond,에치고 비어 블론드,Echigo,에치고,Ale,에일
16,5도,일본,"일본 니가타 현의 특산품이자 일본에서 가장 인기 있는 쌀 품종인 고시히카리 쌀을 이용해 만든 드라이한 스타일(IBU 16)의 맥주이다. 황금색을 띠고 있으며 크리스피한 맛과 깔끔한 목넘김을 즐길 수 있는 라거 타입이다. 니가타 현에서만 수급이 가능한 독특한 맛의 고시히카리 쌀을 사용한 프리미엄급 스페셜티 그레인 맥주로, 일본 뿐 아니라 해외에서도 많은 인기를 얻고 있다.  
캔 350㎖  7,000 ~ 8,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500065.jpg?292964,신세계 엘앤비,Echigo Koshihikari Rice Beer,에치고 고시히카리 라이스 맥주,Echigo,에치고,Lager,라거
-,5.5도,일본,"로스팅한 몰트와 홉의 균형감을 느낄 수 있는 로부스트 포터 스타일이다. 어둡게 로스팅한 스페셜티 몰트에서 배어나는 커피, 초콜릿의 복합적인 맛과 향, 그리고 Perle 홉의 특징인 플로럴 아로마와 약간의 스파이시한 여운이 특징이다. 쓴 맛보다는 고소함이 느껴지며 크리미한 거품, 매끄러운 감촉, 풍부한 맛을 느낄 수 있다.  
캔 350㎖  8,000 ~ 9,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500066.jpg?371476,신세계 엘앤비,Tokyo Black Porter,도쿄 블랙 포터,Yo-Ho Brewing,요호 브루잉,Porter,포터
-,7도,일본,"IPA 특유의 쌉쌀한 맛을 선호하는 홉 마니아들을 위한 맥주이다. 풍부한 헤드에 약간의 오렌지 컬러를 띠고 있으며, 스트롱 바디와 쓴맛의 환상적인 조화를 즐길 수 있는 스타일이다. 18세기 영국에서 인도에 맥주를 실어 나르며 맥주가 중간에 변질되지 않도록 많은 양의 홉을 투척해 탄생한 IPA 스토리를 재미있게 풀어내 ‘인도 도깨비’라는 이름을 지었다.  
캔 350㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500067.jpg?401339,신세계 엘앤비,Indo No Ao Oni India Pale Ale,인도의 도깨비 아이피에이,Yo-Ho Brewing,요호 브루잉,India Pale Ale(IPA),인디아 페일 에일
-,4.5도,일본,"수요일의 네코(고양이)는 홉의 쓴 맛을 최소화하고 밀 맥아의 부드러운 단맛과 산뜻한 산미를 돋보이게 만든 벨지안 화이트 에일이다. 일주일의 딱 중간 시점에 나타나는 ‘수요병’을 이 향긋한 맥주로 극복하자는 의미로 만들었으며, 달콤한 오렌지 향과 스파이시한 여운, 부드러운 질감을 가진 미디엄 또는 라이트 바디 스타일이다.  
캔 350㎖  8,000 ~ 9,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500068.jpg?339816,신세계 엘앤비,Suiyoubi no Neko ,수요일의 고양이,Yo-Ho Brewing,요호 브루잉,Belgian White Ale,벨지안 화이트 에일
41,5도,일본,"최고급 Cascade 홉에서 오는 시트러스 향과 단맛, 쓴맛이 환상적인 조화를 이루는 미디움 바디 스타일의 아메리칸 페일 에일 맥주이다. ‘요나요나’는 ‘매일 밤마다’라는 뜻이다. 매일 밤 마실 만큼 맛있는 맥주라는 의미로 이름 지었다. 요호 브루잉의 대표 맥주로 일본 전역에서 판매되고 있다.  
캔 350㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500069.jpg?583358,신세계 엘앤비,Yona Yona Ale,요나 요나 에일,Yo-Ho Brewing,요호 브루잉,American Pale Ale,아메리칸 페일 에일
-,5.5도,독일,"바바리아 전통의 밀맥주로, 특유의 과일 향과 허브 향, 약간의 달콤한 여운과 풀 바디한 맛을 지닌 라거 스타일의 맥주이다. '죽기전에 마셔야 할 1001가지 맥주'에 언급되었으며 Hell은 둔켈의 반대어로 ‘밝은 색’을 뜻한다.  
병 500㎖  5,000 ~ 6,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500070.jpg?550904,신세계 엘앤비,Koenig Ludwig Weissbier Hell,쾨니히 루드비히 바이스비어 헬,Konig Ludwig,쾨니히 루드비히,Ale,에일
-,5.1도,독일,"바바리아 지방의 특산물인 흑맥주의 맛을 잘 살린 맥주. 품질 좋은 몰트와 호프를 사용해 만들었으며 약간 스파이시하면서 진하지만 부드러운 맛이 특징이다. '죽기전에 마셔야 할 1001가지 맥주'에 언급되었다.  
병 500㎖  5,000 ~ 6,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500071.jpg?501986,신세계 엘앤비,Koenig Ludwig Dunkell,쾨니히 루드비히 둔켈,Konig Ludwig,쾨니히 루드비히,Ale,에일
-,6.5도,미국,"미국 서부 해안에 최고의 IPA 중 하나로 풍부한 홉 향기와 자몽, 귤, 꽃향기가 입안 가득 퍼지며 상쾌하고 쌉싸름한 맛의 밸런스가 훌륭한 맥주이다.  
병 355㎖  6,000 ~ 7,000원  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500072.jpg?660166,브루마스터스 인터내셔날,Lost Coast Indica IPA,로스트 코스트 인디카 아이피에이,Lost Coast Brewery,로스트 코스트 브루어리,India Pale Ale(IPA),인디아 페일 에일
-,4.8도,미국,"상쾌하고 달콤한 감귤과 고수, 밀, 홉의 향을 느낄 수 있으며 다양한 꽃의 향기와 풍미가 인상적인 맥주이다. 순하고 가벼워서 누구나 쉽게 마실 수 있는 세션 화이트 IPA이다  
병 355㎖  6,500 ~ 7,500원  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500074.jpg?884648,브루마스터스 인터내셔날,Lost Coast Sharkinator White IPA,로스트 코스트 샤키네이터 화이트 아이피에이,Lost Coast Brewery,로스트 코스트 브루어리,Session India Pale Ale,세션 인디아 페일 에일
80,8.7도,미국,"잘 익은 과일의 향과 시트러스의 향을 느낄 수 있으며 맥아의 맛과 향이 완벽한 균형을 이루고 있다. 더블 IPA라는 이름에 걸맞게 IBU 80의 강한 쓴맛과 강렬한 풍미가 인상적인 맥주이다.  
병 355㎖  7,000 ~ 8,000원  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0500000/W0500078.jpg?950614,브루마스터스 인터내셔날,Lost Coast Fogcutter Double IPA,로스트 코스트 포그커터 더블 아이피에이,Lost Coast Brewery,로스트 코스트 브루어리,Double India Pale Ale,더블 인디아 페일 에일
